100
6
1
14
9999
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
336	0
2465.0	1580.0	0	3.0	0	9999	3000.0	30.0
2385.0	140.0	0	20	6.0	30	0.0
2125.0	1495.0	0	21	9.0	42	0.0
720.0	565.0	0	12	7.0	24	0.0
1340.0	795.0	0	72	8.0	90	0.0
1285.0	1745.0	0	55	6.0	66	0.0
255.0	290.0	0	5	6.0	10	0.0
1035.0	1905.0	0	28	8.0	35	0.0
1440.0	1315.0	0	30	8.0	45	0.0
2190.0	1380.0	0	100	9.0	120	0.0
1100.0	1465.0	0	36	7.0	45	0.0
1820.0	820.0	0	24	8.0	30	0.0
2170.0	1755.0	0	30	9.0	36	0.0
1785.0	355.0	0	32	6.0	40	0.0
2000.0	400.0	0	95	6.0	114	0.0
1765.0	1210.0	0	10	8.0	20	0.0
1850.0	2150.0	0	6	8.0	12	0.0
45.0	2030.0	0	56	6.0	70	0.0
2215.0	1390.0	0	14	7.0	28	0.0
1310.0	1845.0	0	15	6.0	30	0.0
1155.0	790.0	0	26	7.0	39	0.0
160.0	335.0	0	8	8.0	16	0.0
1780.0	1320.0	0	20	8.0	30	0.0
1220.0	775.0	0	21	9.0	42	0.0
1665.0	1470.0	0	72	9.0	90	0.0
1705.0	1295.0	0	80	8.0	96	0.0
495.0	1075.0	0	18	6.0	36	0.0
2290.0	645.0	0	11	8.0	22	0.0
2160.0	925.0	0	12	7.0	18	0.0
2225.0	980.0	0	120	8.0	144	0.0
1355.0	1115.0	0	60	9.0	75	0.0
345.0	1185.0	0	5	9.0	10	0.0
1125.0	965.0	0	88	7.0	110	0.0
2470.0	695.0	0	10	6.0	15	0.0
535.0	195.0	0	24	8.0	36	0.0
1115.0	920.0	0	28	7.0	42	0.0
785.0	630.0	0	16	8.0	32	0.0
1285.0	1675.0	0	76	9.0	95	0.0
2200.0	1690.0	0	90	9.0	108	0.0
1095.0	1280.0	0	60	7.0	75	0.0
1165.0	1820.0	0	25	6.0	30	0.0
2015.0	1800.0	0	28	9.0	35	0.0
910.0	2360.0	0	24	8.0	48	0.0
525.0	1150.0	0	40	9.0	48	0.0
2495.0	2350.0	0	24	8.0	36	0.0
380.0	800.0	0	17	6.0	34	0.0
1575.0	1150.0	0	68	8.0	85	0.0
1540.0	1290.0	0	14	9.0	21	0.0
0.0	1650.0	0	32	7.0	48	0.0
0.0	1000.0	0	48	7.0	72	0.0
1930.0	1510.0	0	60	9.0	72	0.0
1815.0	2465.0	0	21	7.0	42	0.0
795.0	375.0	0	24	6.0	48	0.0
1040.0	1675.0	0	20	7.0	30	0.0
1705.0	855.0	0	40	7.0	50	0.0
1700.0	1350.0	0	13	6.0	26	0.0
510.0	1305.0	0	84	7.0	105	0.0
2090.0	2070.0	0	88	9.0	110	0.0
1770.0	35.0	0	45	9.0	54	0.0
2070.0	685.0	0	20	6.0	40	0.0
235.0	1605.0	0	36	9.0	54	0.0
200.0	1365.0	0	28	8.0	42	0.0
1910.0	2290.0	0	10	8.0	20	0.0
1570.0	665.0	0	18	7.0	36	0.0
530.0	2425.0	0	35	9.0	42	0.0
530.0	615.0	0	18	7.0	27	0.0
200.0	2105.0	0	7	7.0	14	0.0
970.0	1735.0	0	75	6.0	90	0.0
2380.0	1135.0	0	10	9.0	15	0.0
2365.0	2040.0	0	8	6.0	16	0.0
970.0	55.0	0	80	8.0	96	0.0
670.0	400.0	0	13	7.0	26	0.0
1730.0	1765.0	0	6	7.0	12	0.0
710.0	1765.0	0	18	9.0	36	0.0
1940.0	1090.0	0	24	8.0	36	0.0
1955.0	1455.0	0	42	7.0	63	0.0
1055.0	1875.0	0	7	9.0	14	0.0
705.0	2475.0	0	120	6.0	144	0.0
480.0	1735.0	0	10	9.0	15	0.0
25.0	695.0	0	12	9.0	18	0.0
475.0	1880.0	0	28	9.0	42	0.0
2455.0	425.0	0	100	6.0	120	0.0
610.0	10.0	0	115	6.0	138	0.0
2045.0	1235.0	0	40	8.0	50	0.0
340.0	195.0	0	12	9.0	24	0.0
995.0	405.0	0	80	8.0	100	0.0
1500.0	2255.0	0	70	8.0	84	0.0
440.0	1955.0	0	38	8.0	57	0.0
2070.0	1865.0	0	90	9.0	108	0.0
390.0	1090.0	0	36	9.0	54	0.0
2465.0	15.0	0	80	6.0	100	0.0
640.0	1460.0	0	20	7.0	25	0.0
580.0	1295.0	0	45	7.0	54	0.0
250.0	165.0	0	45	8.0	54	0.0
545.0	1360.0	0	32	8.0	48	0.0
1585.0	970.0	0	90	9.0	108	0.0
1740.0	535.0	0	68	7.0	85	0.0
1985.0	960.0	0	24	9.0	36	0.0
1740.0	1565.0	0	45	7.0	54	0.0
1880.0	1645.0	0	36	7.0	45	0.0
1670.0	1770.0	0	72	8.0	90	0.0
10	10	10	10	10	10	
21	21	21	21	21	21	
12	12	12	12	12	12	
18	18	18	18	18	18	
11	11	11	11	11	11	
5	5	5	5	5	5	
7	7	7	7	7	7	
15	15	15	15	15	15	
20	20	20	20	20	20	
9	9	9	9	9	9	
6	6	6	6	6	6	
6	6	6	6	6	6	
8	8	8	8	8	8	
19	19	19	19	19	19	
10	10	10	10	10	10	
6	6	6	6	6	6	
14	14	14	14	14	14	
14	14	14	14	14	14	
15	15	15	15	15	15	
13	13	13	13	13	13	
8	8	8	8	8	8	
10	10	10	10	10	10	
21	21	21	21	21	21	
18	18	18	18	18	18	
16	16	16	16	16	16	
18	18	18	18	18	18	
11	11	11	11	11	11	
6	6	6	6	6	6	
24	24	24	24	24	24	
15	15	15	15	15	15	
5	5	5	5	5	5	
22	22	22	22	22	22	
5	5	5	5	5	5	
12	12	12	12	12	12	
14	14	14	14	14	14	
16	16	16	16	16	16	
19	19	19	19	19	19	
18	18	18	18	18	18	
15	15	15	15	15	15	
5	5	5	5	5	5	
7	7	7	7	7	7	
24	24	24	24	24	24	
8	8	8	8	8	8	
12	12	12	12	12	12	
17	17	17	17	17	17	
17	17	17	17	17	17	
7	7	7	7	7	7	
16	16	16	16	16	16	
24	24	24	24	24	24	
12	12	12	12	12	12	
21	21	21	21	21	21	
24	24	24	24	24	24	
10	10	10	10	10	10	
10	10	10	10	10	10	
13	13	13	13	13	13	
21	21	21	21	21	21	
22	22	22	22	22	22	
9	9	9	9	9	9	
20	20	20	20	20	20	
18	18	18	18	18	18	
14	14	14	14	14	14	
10	10	10	10	10	10	
18	18	18	18	18	18	
7	7	7	7	7	7	
9	9	9	9	9	9	
7	7	7	7	7	7	
15	15	15	15	15	15	
5	5	5	5	5	5	
8	8	8	8	8	8	
16	16	16	16	16	16	
13	13	13	13	13	13	
6	6	6	6	6	6	
18	18	18	18	18	18	
12	12	12	12	12	12	
21	21	21	21	21	21	
7	7	7	7	7	7	
24	24	24	24	24	24	
5	5	5	5	5	5	
6	6	6	6	6	6	
14	14	14	14	14	14	
20	20	20	20	20	20	
23	23	23	23	23	23	
10	10	10	10	10	10	
12	12	12	12	12	12	
20	20	20	20	20	20	
14	14	14	14	14	14	
19	19	19	19	19	19	
18	18	18	18	18	18	
18	18	18	18	18	18	
20	20	20	20	20	20	
5	5	5	5	5	5	
9	9	9	9	9	9	
9	9	9	9	9	9	
16	16	16	16	16	16	
18	18	18	18	18	18	
17	17	17	17	17	17	
12	12	12	12	12	12	
9	9	9	9	9	9	
9	9	9	9	9	9	
18	18	18	18	18	18	
