50
6
1
7
9999
322	0
322	0
322	0
322	0
322	0
322	0
322	0
715.0	495.0	0	8.0	0	9999	8000.0	80.0
445.0	795.0	0	10	6.0	20	0.0
380.0	1570.0	0	30	9.0	45	0.0
1425.0	315.0	0	30	7.0	45	0.0
2005.0	1625.0	0	7	8.0	14	0.0
80.0	1550.0	0	26	6.0	39	0.0
1335.0	2005.0	0	80	6.0	96	0.0
1245.0	615.0	0	110	8.0	132	0.0
2385.0	1190.0	0	13	8.0	26	0.0
1870.0	970.0	0	95	9.0	114	0.0
1385.0	505.0	0	88	7.0	110	0.0
2225.0	70.0	0	76	8.0	95	0.0
1560.0	2250.0	0	42	9.0	63	0.0
2105.0	1065.0	0	95	6.0	114	0.0
395.0	355.0	0	38	6.0	57	0.0
530.0	2365.0	0	10	8.0	15	0.0
1785.0	1025.0	0	22	8.0	44	0.0
325.0	325.0	0	75	6.0	90	0.0
225.0	2210.0	0	14	7.0	28	0.0
685.0	230.0	0	24	6.0	30	0.0
5.0	405.0	0	38	7.0	57	0.0
1035.0	175.0	0	28	8.0	42	0.0
65.0	910.0	0	90	8.0	108	0.0
1770.0	630.0	0	72	9.0	90	0.0
2340.0	335.0	0	16	9.0	24	0.0
595.0	1955.0	0	115	8.0	138	0.0
450.0	1135.0	0	22	6.0	44	0.0
790.0	870.0	0	110	8.0	132	0.0
2215.0	1130.0	0	75	7.0	90	0.0
1630.0	2020.0	0	35	8.0	42	0.0
375.0	2325.0	0	14	9.0	28	0.0
1700.0	1625.0	0	24	9.0	48	0.0
960.0	535.0	0	36	7.0	45	0.0
965.0	1695.0	0	65	6.0	78	0.0
1245.0	2270.0	0	44	8.0	55	0.0
365.0	625.0	0	60	7.0	75	0.0
1465.0	2150.0	0	88	8.0	110	0.0
2110.0	1175.0	0	65	9.0	78	0.0
1475.0	1260.0	0	70	9.0	84	0.0
2385.0	1500.0	0	21	7.0	42	0.0
1390.0	2040.0	0	24	6.0	36	0.0
370.0	1885.0	0	18	9.0	27	0.0
2455.0	1155.0	0	96	8.0	120	0.0
1020.0	2375.0	0	32	9.0	40	0.0
350.0	1580.0	0	85	8.0	102	0.0
1410.0	1095.0	0	34	6.0	51	0.0
630.0	2060.0	0	25	8.0	30	0.0
1220.0	1720.0	0	10	9.0	15	0.0
1160.0	1755.0	0	40	7.0	60	0.0
2400.0	2465.0	0	76	7.0	95	0.0
315.0	2385.0	0	22	9.0	33	0.0
10	10	10	10	10	10	
15	15	15	15	15	15	
15	15	15	15	15	15	
7	7	7	7	7	7	
13	13	13	13	13	13	
16	16	16	16	16	16	
22	22	22	22	22	22	
13	13	13	13	13	13	
19	19	19	19	19	19	
22	22	22	22	22	22	
19	19	19	19	19	19	
21	21	21	21	21	21	
19	19	19	19	19	19	
19	19	19	19	19	19	
5	5	5	5	5	5	
22	22	22	22	22	22	
15	15	15	15	15	15	
14	14	14	14	14	14	
6	6	6	6	6	6	
19	19	19	19	19	19	
14	14	14	14	14	14	
18	18	18	18	18	18	
18	18	18	18	18	18	
8	8	8	8	8	8	
23	23	23	23	23	23	
22	22	22	22	22	22	
22	22	22	22	22	22	
15	15	15	15	15	15	
7	7	7	7	7	7	
14	14	14	14	14	14	
24	24	24	24	24	24	
9	9	9	9	9	9	
13	13	13	13	13	13	
11	11	11	11	11	11	
15	15	15	15	15	15	
22	22	22	22	22	22	
13	13	13	13	13	13	
14	14	14	14	14	14	
21	21	21	21	21	21	
12	12	12	12	12	12	
9	9	9	9	9	9	
24	24	24	24	24	24	
8	8	8	8	8	8	
17	17	17	17	17	17	
17	17	17	17	17	17	
5	5	5	5	5	5	
5	5	5	5	5	5	
20	20	20	20	20	20	
19	19	19	19	19	19	
11	11	11	11	11	11	
