100
6
1
14
9999
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
252	0
987.0	633.0	0	3.0	0	9999	3000.0	30.0
954.0	56.0	0	20	1.0	30	0.0
851.0	598.0	0	21	4.0	42	0.0
289.0	227.0	0	12	2.0	24	0.0
537.0	318.0	0	72	3.0	90	0.0
514.0	699.0	0	55	1.0	66	0.0
103.0	117.0	0	5	1.0	10	0.0
414.0	762.0	0	28	3.0	35	0.0
576.0	526.0	0	30	3.0	45	0.0
876.0	553.0	0	100	4.0	120	0.0
440.0	587.0	0	36	2.0	45	0.0
729.0	329.0	0	24	3.0	30	0.0
869.0	702.0	0	30	4.0	36	0.0
715.0	143.0	0	32	1.0	40	0.0
800.0	161.0	0	95	1.0	114	0.0
706.0	485.0	0	10	3.0	20	0.0
741.0	860.0	0	6	3.0	12	0.0
19.0	813.0	0	56	1.0	70	0.0
886.0	556.0	0	14	2.0	28	0.0
524.0	738.0	0	15	1.0	30	0.0
463.0	316.0	0	26	2.0	39	0.0
65.0	135.0	0	8	3.0	16	0.0
713.0	528.0	0	20	3.0	30	0.0
488.0	310.0	0	21	4.0	42	0.0
667.0	588.0	0	72	4.0	90	0.0
682.0	518.0	0	80	3.0	96	0.0
199.0	430.0	0	18	1.0	36	0.0
916.0	258.0	0	11	3.0	22	0.0
865.0	370.0	0	12	2.0	18	0.0
890.0	393.0	0	120	3.0	144	0.0
543.0	446.0	0	60	4.0	75	0.0
139.0	475.0	0	5	4.0	10	0.0
450.0	387.0	0	88	2.0	110	0.0
989.0	279.0	0	10	1.0	15	0.0
215.0	78.0	0	24	3.0	36	0.0
446.0	369.0	0	28	2.0	42	0.0
315.0	253.0	0	16	3.0	32	0.0
514.0	671.0	0	76	4.0	95	0.0
881.0	676.0	0	90	4.0	108	0.0
439.0	513.0	0	60	2.0	75	0.0
467.0	728.0	0	25	1.0	30	0.0
806.0	720.0	0	28	4.0	35	0.0
365.0	944.0	0	24	3.0	48	0.0
211.0	460.0	0	40	4.0	48	0.0
999.0	940.0	0	24	3.0	36	0.0
153.0	321.0	0	17	1.0	34	0.0
630.0	460.0	0	68	3.0	85	0.0
616.0	517.0	0	14	4.0	21	0.0
0.0	661.0	0	32	2.0	48	0.0
0.0	401.0	0	48	2.0	72	0.0
773.0	605.0	0	60	4.0	72	0.0
727.0	986.0	0	21	2.0	42	0.0
319.0	150.0	0	24	1.0	48	0.0
417.0	670.0	0	20	2.0	30	0.0
682.0	343.0	0	40	2.0	50	0.0
680.0	541.0	0	13	1.0	26	0.0
205.0	522.0	0	84	2.0	105	0.0
836.0	829.0	0	88	4.0	110	0.0
708.0	14.0	0	45	4.0	54	0.0
828.0	274.0	0	20	1.0	40	0.0
94.0	642.0	0	36	4.0	54	0.0
81.0	546.0	0	28	3.0	42	0.0
764.0	917.0	0	10	3.0	20	0.0
629.0	266.0	0	18	2.0	36	0.0
213.0	970.0	0	35	4.0	42	0.0
213.0	246.0	0	18	2.0	27	0.0
81.0	843.0	0	7	2.0	14	0.0
388.0	694.0	0	75	1.0	90	0.0
952.0	455.0	0	10	4.0	15	0.0
947.0	817.0	0	8	1.0	16	0.0
389.0	22.0	0	80	3.0	96	0.0
269.0	160.0	0	13	2.0	26	0.0
692.0	706.0	0	6	2.0	12	0.0
284.0	707.0	0	18	4.0	36	0.0
776.0	436.0	0	24	3.0	36	0.0
783.0	582.0	0	42	2.0	63	0.0
422.0	751.0	0	7	4.0	14	0.0
282.0	991.0	0	120	1.0	144	0.0
193.0	695.0	0	10	4.0	15	0.0
11.0	279.0	0	12	4.0	18	0.0
191.0	753.0	0	28	4.0	42	0.0
983.0	171.0	0	100	1.0	120	0.0
244.0	4.0	0	115	1.0	138	0.0
819.0	495.0	0	40	3.0	50	0.0
136.0	79.0	0	12	4.0	24	0.0
398.0	163.0	0	80	3.0	100	0.0
601.0	903.0	0	70	3.0	84	0.0
176.0	782.0	0	38	3.0	57	0.0
828.0	746.0	0	90	4.0	108	0.0
157.0	436.0	0	36	4.0	54	0.0
987.0	6.0	0	80	1.0	100	0.0
257.0	584.0	0	20	2.0	25	0.0
233.0	518.0	0	45	2.0	54	0.0
101.0	66.0	0	45	3.0	54	0.0
219.0	544.0	0	32	3.0	48	0.0
634.0	389.0	0	90	4.0	108	0.0
696.0	215.0	0	68	2.0	85	0.0
794.0	385.0	0	24	4.0	36	0.0
696.0	626.0	0	45	2.0	54	0.0
752.0	659.0	0	36	2.0	45	0.0
669.0	709.0	0	72	3.0	90	0.0
